ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-130365,Source2,2,2016-09-12 10:07:23,2016-09-12 11:07:23,28.546251,-81.173851,,,0.0,Accident on Waterford Chase Pkwy at Hardwood Cir.,Waterford Chase Pkwy,Orlando,Orange,FL,32828,US,US/Eastern,KORL,2016-09-12 09:53:00,82.9,,79.0,30.05,10.0,ESE,10.4,,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-35736,Source2,2,2016-04-22 12:28:45,2016-04-22 12:58:45,37.104244,-121.975327,,,0.01,One lane blocked due to accident on CA-17 Santa Cruz Hwy Northbound at Laurel Rd.,Santa Cruz Hwy,Scotts Valley,Santa Cruz,CA,95066,US,US/Pacific,KWVI,2016-04-22 12:27:00,55.0,,89.0,29.95,2.5,WSW,10.4,0.01,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-154795,Source2,3,2016-10-13 12:44:55,2016-10-13 13:14:42,33.546902,-84.278488,,,0.01,Right hand shoulder blocked due to accident on I-75 Northbound at Exit 228 GA-138.,I-75 N,Stockbridge,Henry,GA,30281,US,US/Eastern,KATL,2016-10-13 12:52:00,78.1,,39.0,30.19,10.0,NW,10.4,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-105000,Source2,3,2016-04-28 10:57:09,2016-04-28 11:27:09,34.067448,-117.545349,,,0.01,Lane blocked and shoulder blocked due to accident on I-10 Eastbound at Exits 58 58A 58B I-15.,I-10 W,Ontario,San Bernardino,CA,91761,US,US/Pacific,KONT,2016-04-28 10:53:00,60.1,,53.0,29.84,10.0,Variable,3.5,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-44615,Source2,3,2016-06-27 11:37:21,2016-06-27 12:21:00,33.859921,-118.299194,,,0.0,Right hand shoulder blocked due to accident on I-405 Northbound at Exit 38A Normandie Ave.,S Normandie Ave,Gardena,Los Angeles,CA,90248,US,US/Pacific,KHHR,2016-06-27 11:53:00,79.0,,60.0,29.94,5.0,WSW,9.2,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-116935,Source2,2,2016-12-07 07:12:25,2016-12-07 07:42:02,28.251928000000003,-82.171638,,,0.01,Accident on County Road 54 near 20th St.,County Road 54,Zephyrhills,Pasco,FL,33542-6411,US,US/Eastern,KZPH,2016-12-07 07:15:00,,,,30.05,0.5,Calm,,,Fog,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-90519,Source2,3,2016-08-17 19:23:48,2016-08-17 20:23:48,34.036331,-118.220238,,,0.0,Accident on I-5 I-10 Eastbound near US-101.,Whittier Blvd,Los Angeles,Los Angeles,CA,90023-1250,US,US/Pacific,KCQT,2016-08-17 19:47:00,71.1,,63.0,29.8,10.0,Calm,,,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-122498,Source2,3,2017-01-13 11:43:23,2017-01-13 12:12:36,28.027067,-82.152771,,,0.01,Two right lane blocked and traffic building up due to accident on I-4 Westbound at Exit 19 FL-566 Thonotosassa Rd.,Thonotosassa Rd,Plant City,Hillsborough,FL,33563,US,US/Eastern,KPCM,2017-01-13 11:35:00,73.4,,78.0,30.46,10.0,East,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-65810,Source2,3,2016-10-20 20:39:41,2016-10-20 21:39:41,34.03492,-118.338387,,,0.01,Accident on I-10 Westbound at Exit 9 Crenshaw Blvd.,I-10 W,Los Angeles,Los Angeles,CA,90016,US,US/Pacific,KSMO,2016-10-20 20:51:00,71.1,,47.0,29.87,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-40441,Source2,3,2016-05-29 16:55:20,2016-05-29 18:25:20,38.213844,-122.142197,,,0.01,Accident on I-80 Westbound at Exit 40 I-680.,I-80 W,Fairfield,Solano,CA,94534,US,US/Pacific,KAPC,2016-05-29 16:54:00,69.1,,61.0,29.91,10.0,SSW,17.3,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-42432,Source2,2,2016-06-17 02:14:28,2016-06-17 03:14:28,37.190617,-121.993233,,,0.0,Lane blocked due to accident on CA-17 Santa Cruz Hwy Southbound after Bear Creek Rd.,Santa Cruz Hwy,Los Gatos,Santa Clara,CA,95033,US,US/Pacific,KSJC,2016-06-17 01:53:00,61.0,,72.0,30.04,10.0,SE,3.5,,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-37636,Source2,3,2016-05-05 19:16:59,2016-05-05 20:16:59,37.820862,-122.257011,,,0.01,Slow traffic due to accident on I-580 Eastbound near Exit 21A MacArthur Blvd.,I-580 E,Oakland,Alameda,CA,94611,US,US/Pacific,KOAK,2016-05-05 18:53:00,64.0,,63.0,29.85,10.0,West,9.2,,Mostly Cloudy,False,True,False,False,False,False,False,False,False,False,True,False,False,Day,Day,Day,Day
A-184428,Source2,2,2016-11-02 09:46:49,2016-11-02 10:16:25,42.400654,-83.21820799999998,,,0.0,Right lane blocked due to accident on M-39 Southbound at M-5 Grand River Ave.,Grand River Ave,Detroit,Wayne,MI,48223,US,US/Eastern,KVLL,2016-11-02 09:55:00,61.7,,82.0,30.18,10.0,ENE,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-101521,Source2,2,2016-04-11 20:20:18,2016-04-11 21:20:18,34.196606,-118.85891,,,0.01,Right hand shoulder blocked due to accident on CA-23 Northbound near Exit 14 Janss Rd.,CA-23 N,Thousand Oaks,Ventura,CA,91362,US,US/Pacific,KCMA,2016-04-11 19:55:00,61.0,,75.0,30.1,10.0,West,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-151213,Source2,2,2016-11-09 09:28:13,2016-11-09 09:57:54,33.831234,-84.368042,,,0.01,Accident on GA-237 Piedmont Rd at Wesley Rd.,E Wesley Rd NE,Atlanta,Fulton,GA,30305,US,US/Eastern,KPDK,2016-11-09 09:53:00,61.0,,50.0,30.12,10.0,NNW,11.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-176582,Source2,2,2016-09-02 05:13:45,2016-09-02 06:13:45,42.021923,-88.283546,,,0.0,Entry ramp closed due to fallen power cables on IL-31 State St Northbound at US-20.,S State St,Elgin,Kane,IL,60123,US,US/Central,KDPA,2016-09-02 04:52:00,55.9,,87.0,30.25,10.0,Calm,,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-188417,Source2,2,2016-10-04 10:32:27,2016-10-04 11:02:17,43.039833,-83.773689,,,0.0,Accident on Flushing Rd at Linden Rd.,N Linden Rd,Flint,Genesee,MI,48504-2301,US,US/Eastern,KFNT,2016-10-04 10:46:00,63.0,,90.0,30.21,4.0,SSE,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-11040,Source2,2,2017-01-13 15:35:31,2017-01-13 16:20:18,38.690102,-120.78743,,,0.01,Accident on Pleasant Valley Rd at Big Cut Rd.,Big Cut Rd,Placerville,El Dorado,CA,95667,US,US/Pacific,KPVF,2017-01-13 15:35:00,46.4,43.5,81.0,30.14,10.0,North,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-131256,Source2,2,2016-09-19 06:17:18,2016-09-19 06:47:18,25.712008,-80.279984,,,0.0,Three lane blocked due to accident on US-1 Dixie Hwy Southbound between Stanford Dr and Alhambra Cir.,S Dixie Hwy,Miami,Miami-Dade,FL,33146,US,US/Eastern,KMIA,2016-09-19 05:53:00,78.1,,96.0,29.96,10.0,South,3.5,,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-190847,Source2,2,2016-08-19 17:36:11,2016-08-19 18:21:11,42.99028,-83.585258,,,0.0,Accident on Atherton Rd at Cheryl Ann Dr.,E Atherton Rd,Burton,Genesee,MI,48519-1683,US,US/Eastern,KFNT,2016-08-19 17:53:00,82.9,,53.0,29.85,10.0,WSW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-109105,Source2,2,2016-05-25 09:13:43,2016-05-25 09:53:00,34.095432,-117.819244,,,0.01,Accident on CA-57 Southbound at Exit 24A Terrace Dr.,CA-57 N,San Dimas,Los Angeles,CA,91773,US,US/Pacific,KPOC,2016-05-25 08:47:00,59.0,,63.0,30.1,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-119889,Source2,2,2016-12-26 12:10:20,2016-12-26 12:39:54,28.548765000000003,-81.456734,,,0.01,Three lane blocked due to accident on FL-408 West Expy Eastbound at Exit 5 FL-435 Kirkman Rd.,E West Expy E,Orlando,Orange,FL,32811,US,US/Eastern,KORL,2016-12-26 11:53:00,80.1,,62.0,30.36,10.0,East,13.8,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-68078,Source2,2,2016-10-31 18:10:54,2016-10-31 18:55:41,33.788483,-117.975426,,,0.01,Accident on Magnolia St near Chapman Ave.,Chapman Ave,Garden Grove,Orange,CA,92841-2506,US,US/Pacific,KSLI,2016-10-31 17:58:00,64.0,,69.0,29.98,10.0,SW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-53363,Source2,3,2016-12-01 14:58:24,2016-12-01 15:43:06,34.152061,-118.12416100000002,,,0.01,Shoulder blocked on exit ramp due to accident on I-210 Eastbound at Exit 27A Hill Ave.,Foothill Fwy E,Pasadena,Los Angeles,CA,91106,US,US/Pacific,KMWS,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-156764,Source2,3,2016-08-25 17:08:37,2016-08-25 17:38:37,33.584824,-84.513527,,,0.0,(Partially) Left lane blocked due to accident on I-85 Southbound before Exit 66 Flat Shoals Rd.,GA-403 S,Atlanta,Fulton,GA,30349,US,US/Eastern,KATL,2016-08-25 16:52:00,90.0,,48.0,30.08,10.0,ENE,9.2,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-116855,Source2,3,2016-12-06 11:44:37,2016-12-06 12:14:07,26.121794,-80.168564,,,0.01,Accident on I-95 Southbound at Exit 27 FL-842 Broward Blvd.,W Broward Blvd,Fort Lauderdale,Broward,FL,33312,US,US/Eastern,KFLL,2016-12-06 11:53:00,84.9,,65.0,29.96,10.0,SW,12.7,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-154167,Source2,2,2016-10-04 04:22:13,2016-10-04 04:51:40,33.51556,-81.731247,,,0.0,Accident deer involved on SC-302 Silver Bluff Rd both ways at SC-87 Pine Log Rd.,Silver Bluff Rd,Aiken,Aiken,SC,29803,US,US/Eastern,KAIK,2016-10-04 04:15:00,60.8,,94.0,30.05,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-188427,Source2,2,2016-10-04 11:50:02,2016-10-04 12:34:52,42.964512,-85.66926600000002,,,0.0,Accident on Ionia Ave at Monroe Center St.,Monroe Center St NW,Grand Rapids,Kent,MI,49503-2901,US,US/Eastern,KGRR,2016-10-04 11:53:00,66.0,,70.0,30.16,10.0,SE,9.2,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-27887,Source2,2,2016-08-18 20:56:15,2016-08-18 21:26:15,37.491524,-122.219604,,,0.0,Right hand shoulder blocked due to accident on US-101 Southbound at Exit 409 Veterans Blvd.,Bayshore Fwy S,Redwood City,San Mateo,CA,94063,US,US/Pacific,KSQL,2016-08-18 20:47:00,62.6,,77.0,29.85,10.0,NNW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-16895,Source2,2,2016-11-15 18:30:15,2016-11-15 19:13:50,38.630722,-121.40148899999998,,,0.01,Shoulder blocked on exit ramp due to accident on Auburn Blvd Northbound for Fulton Ave.,Fulton Ave,Sacramento,Sacramento,CA,95821,US,US/Pacific,KMCC,2016-11-15 18:35:00,59.0,,88.0,30.03,10.0,SW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-8751,Source2,3,2016-12-27 20:20:17,2016-12-27 20:49:54,37.708939,-121.723686,,,0.01,One lane blocked due to accident on I-580 Eastbound at Exit 55 Vasco Rd.,I-580 E,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,2016-12-27 19:53:00,37.9,35.5,70.0,30.31,10.0,East,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-53413,Source2,2,2016-12-01 19:30:59,2016-12-01 20:15:40,34.075081,-118.274307,,,0.01,#1 lane blocked due to accident on US-101 Southbound near Exit 5A London St.,Hollywood Fwy S,Los Angeles,Los Angeles,CA,90026,US,US/Pacific,KCQT,2016-12-01 19:47:00,55.9,,72.0,29.93,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Night,Night,Night
A-168482,Source2,2,2016-12-20 05:53:43,2016-12-20 06:53:28,42.122578,-88.481728,,,0.01,Accident on US-20 at County Hwy-21 Big Timber Rd.,44W508 Big Timber Rd,Hampshire,Kane,IL,60140,US,US/Central,KDKB,2016-12-20 05:55:00,15.3,0.2,74.0,30.25,10.0,South,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-102148,Source2,3,2016-04-14 10:17:09,2016-04-14 10:47:09,33.949703,-118.170532,,,0.01,Right hand shoulder blocked due to accident on I-710 Northbound at Exit 13 CA-42 Firestone Blvd.,Manchester Ave,South Gate,Los Angeles,CA,90280,US,US/Pacific,KCQT,2016-04-14 09:47:00,66.0,,65.0,30.0,7.0,Calm,,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-155179,Source2,2,2016-10-18 11:23:27,2016-10-18 11:53:11,33.473682000000004,-81.982628,,,0.01,Accident on GA-4 Walton Way both ways at Saint Sebastian Way.,Walton Way,Augusta,Richmond,GA,30901,US,US/Eastern,KDNL,2016-10-18 11:53:00,80.1,,48.0,30.1,10.0,SSW,5.8,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-39780,Source2,3,2016-05-24 14:26:37,2016-05-24 15:11:37,37.79982,-122.27843500000002,,,0.01,Lane blocked due to accident on I-880 Northbound at Exit 42A I-980.,I-880 S,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,2016-05-24 14:02:00,64.9,,56.0,30.01,10.0,West,15.0,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-126490,Source2,2,2016-11-07 12:56:49,2016-11-07 13:56:30,29.143015,-80.987251,,,0.01,Accident on US-1 Ridgewood Ave at FL-A1A Dunlawton Ave.,S Ridgewood Ave,Port Orange,Volusia,FL,32127,US,US/Eastern,KEVB,2016-11-07 12:47:00,77.0,,54.0,30.22,10.0,East,11.5,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-127190,Source2,3,2016-11-11 07:28:30,2016-11-11 07:58:15,25.978569,-80.352089,,,0.01,Accident on I-75 Southbound at Exits 7A 7B Miramar Pkwy.,I-75 S,Hollywood,Broward,FL,33027,US,US/Eastern,KHWO,2016-11-11 07:27:00,66.0,,100.0,30.1,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-37523,Source2,2,2016-05-05 09:42:28,2016-05-05 10:12:28,38.082226,-122.542763,,,0.01,Left lane blocked due to accident on CA-37 Westbound at US-101 Redwood Hwy.,CA-37 W,Novato,Marin,CA,94945,US,US/Pacific,KDVO,2016-05-05 09:35:00,62.6,,63.0,29.86,10.0,SW,4.6,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-100531,Source2,2,2016-04-07 13:35:25,2016-04-07 14:35:25,33.98856,-118.358559,,,0.0,Accident on Slauson Ave near La Brea Ave.,S La Brea Ave,Los Angeles,Los Angeles,CA,90056,US,US/Pacific,KLAX,2016-04-07 13:53:00,63.0,,78.0,29.98,7.0,Calm,,0.02,Light Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-98646,Source2,3,2016-03-30 14:38:05,2016-03-30 15:08:05,32.778538,-117.112068,,,0.0,Accident on I-8 Westbound at Exits 7A 7B I-15.,I-8 E,San Diego,San Diego,CA,92108,US,US/Pacific,KMYF,2016-03-30 14:53:00,62.1,,41.0,29.97,10.0,WSW,10.4,0.0,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-63244,Source2,3,2017-01-17 10:54:38,2017-01-17 11:24:18,34.066719,-117.802933,,,0.01,Accident on I-10 Eastbound at CA-71.,I-10 E,San Dimas,Los Angeles,CA,91773,US,US/Pacific,KPOC,2017-01-17 10:47:00,57.2,,38.0,30.14,10.0,ESE,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-103693,Source2,2,2016-04-21 22:05:32,2016-04-21 22:35:32,32.750427,-117.001495,,,0.01,Accident on CA-94 Eastbound at Exit 10A Bancroft Dr.,Bancroft Dr,Spring Valley,San Diego,CA,91977,US,US/Pacific,KSEE,2016-04-21 21:55:00,60.8,,72.0,29.96,9.0,West,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-106884,Source2,3,2016-05-11 19:33:27,2016-05-11 20:03:27,32.817348,-117.160034,,,0.01,Accident on I-805 Southbound at Exit 21 CA-274 Balboa Ave. Approach with care.,I-805 S,San Diego,San Diego,CA,92111,US,US/Pacific,KMYF,2016-05-11 19:53:00,63.0,,75.0,29.98,7.0,NW,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-65665,Source2,3,2017-01-26 15:21:52,2017-01-26 16:06:55,34.095539,-118.244049,,,0.01,Right hand shoulder blocked due to accident on I-5 Southbound near Stadium Way.,Riverside Dr,Los Angeles,Los Angeles,CA,90031,US,US/Pacific,KCQT,2017-01-26 14:47:00,64.0,,29.0,30.25,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-173546,Source2,2,2016-09-28 13:46:43,2016-09-28 14:46:22,42.392921,-87.928848,,,0.0,Lane blocked due to accident on Stearns School Rd Eastbound at Fuller Rd.,W Stearns School Rd,Gurnee,Lake,IL,60031-1025,US,US/Central,KUGN,2016-09-28 13:55:00,59.0,,69.0,29.94,10.0,Variable,5.8,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-133804,Source3,2,2016-10-07 08:01:40,2016-10-07 09:01:12,29.036121,-81.260284,,,0.0,Accident on Minnesota Ave at Kepler Rd.,N Kepler Rd,Deland,Volusia,FL,32724-3803,US,US/Eastern,KDED,2016-10-07 07:55:00,77.0,,94.0,29.3,3.0,North,32.2,,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3690,Source2,2,2016-07-21 15:54:21,2016-07-21 17:09:21,38.559547,-121.26131399999998,,,0.0,Accident on Zinfandel Dr at Douglas Rd.,Zinfandel Dr,Rancho Cordova,Sacramento,CA,95742,US,US/Pacific,KMHR,2016-07-21 15:45:00,91.4,,14.0,30.01,10.0,SSW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-102768,Source2,3,2016-04-18 20:05:07,2016-04-18 21:05:07,34.065517,-117.5448,,,0.01,Right hand shoulder blocked due to accident on I-15 Northbound at Exits 109 109A 109B I-10.,I-15 N,Ontario,San Bernardino,CA,91761,US,US/Pacific,KONT,2016-04-18 19:53:00,78.1,,15.0,29.97,10.0,WSW,10.4,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-22684,Source2,2,2016-10-01 14:35:08,2016-10-01 15:04:54,38.348469,-122.712952,,,0.0,Accident on US-101 Northbound at Exit 483 Rohnert Park Expy.,Rohnert Park Expy,Rohnert Park,Sonoma,CA,94928,US,US/Pacific,KO69,2016-10-01 14:35:00,73.4,,38.0,30.08,10.0,West,15.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-117915,Source2,2,2016-12-14 05:08:18,2016-12-14 06:06:48,27.943937,-82.335243,,,0.01,Accident on FL-60 Adamo Dr Westbound near Falkenburg Rd.,S Falkenburg Rd,Tampa,Hillsborough,FL,33619,US,US/Eastern,KTPF,2016-12-14 05:15:00,64.4,,100.0,30.07,1.2,Calm,,,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-164534,Source2,3,2016-08-01 18:27:54,2016-08-01 19:27:54,41.224018,-96.043098,,,0.0,Shoulder blocked due to accident on I-80 Eastbound after Exit 448 84th St.,S 84th St,Omaha,Douglas,NE,68124,US,US/Central,KMLE,2016-08-01 18:35:00,84.2,,63.0,29.93,10.0,SE,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-152734,Source2,3,2016-09-12 07:08:28,2016-09-12 07:53:28,33.617668,-84.39836899999997,,,0.0,Right hand shoulder blocked due to accident on I-75 Northbound at Exit 237 GA-331 Forest Pkwy.,Forest Pkwy,Forest Park,Clayton,GA,30297,US,US/Eastern,KATL,2016-09-12 06:52:00,72.0,,91.0,30.07,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-123575,Source2,3,2017-01-23 08:28:02,2017-01-23 09:27:47,28.361097,-81.422203,,,0.01,Lane blocked due to accident on FL-423 John Young Pkwy at Town Loop Blvd.,Town Loop Blvd,Orlando,Orange,FL,32837,US,US/Eastern,KMCO,2017-01-23 08:53:00,63.0,,78.0,29.52,10.0,SW,15.0,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-195059,Source2,2,2016-12-06 08:00:53,2016-12-06 09:00:29,41.604401,-72.67360699999998,,,0.01,Traffic heavier than normal on exit ramp due to accident on CT-9 Southbound at Exit 19 CT-372 West St.,West St,Cromwell,Middlesex,CT,06416,US,US/Eastern,KHFD,2016-12-06 07:53:00,30.0,,96.0,30.12,7.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-79819,Source2,3,2016-09-27 05:36:56,2016-09-27 06:28:00,33.825287,-118.218597,,,0.0,Accident on I-405 Northbound at Exit 32C Wardlow Rd.,San Diego Fwy S,Long Beach,Los Angeles,CA,90810,US,US/Pacific,KLGB,2016-09-27 05:53:00,71.1,,41.0,29.84,10.0,NW,3.5,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day
